customer_name,Mar_21,Apr_21,May_21,Jun_21,Jul_21,Aug_21,Sep_21,Oct_21,Nov_21,Dec_21,Jan_22,Feb_22,Mar_22,Apr_22,May_22,Jun_22,Jul_22,Aug_22,Sep_22,Oct_22,Nov_22,Dec_22,Jan_23,Feb_23,Mar_23,Apr_23,May_23,Jun_23,Jul_23,Aug_23,Sep_23,Oct_23,Nov_23,Dec_23,Jan_24,Feb_24,Mar_24,Apr_24,May_24,Jun_24,Jul_24,Aug_24,Sep_24,Oct_24,Feb_20,Mar_20,Apr_20,May_20,Jun_20,Jul_20,Aug_20,Sep_20,Oct_20,Nov_20,Dec_20,Jan_21,Feb_21,Nov_24,Dec_24,Jan_25,Feb_25,Dec_18,Jan_19,Feb_19,Mar_19,Apr_19,May_19,Jun_19,Jul_19,Aug_19,Sep_19,Oct_19,Nov_19,Dec_19,Jan_20,Jun_18,Jul_18,Aug_18,Sep_18,Oct_18,Nov_18,Mar_25,Apr_25,May_25,Jun_25,Jul_25,Aug_25,Sep_25,Oct_25,Nov_25,Dec_25,Jan_26,Feb_26,Mar_26,Apr_26,May_26,Jun_26,Jul_26,Aug_26,Sep_26,Oct_26,Nov_26,Dec_26,Jan_27,Feb_27,Mar_27,Apr_27,May_27,Jun_27,Jul_27,Aug_27,Sep_27,Oct_27,Nov_27,Dec_27,Jan_28,Feb_28,Mar_28,Apr_28,May_28,Jun_28,Jul_28,Aug_28,Sep_28,Oct_28,Nov_28,Dec_28,Jan_29,Feb_29,Mar_29,Apr_29,May_29,Jun_29,Jul_29,Aug_29,Sep_29,Oct_29,Nov_29,Dec_29,Jan_30,Feb_30
"""Davie County (NC) Emergency Services""",,,,,,,,,,,,,,,,,,,,,,,,,1498.0000000000002,1498.0000000000002,1498.0000000000002,1498.0000000000002,1498.0000000000002,1498.0000000000002,1498.0000000000002,1498.0000000000002,1498.0000000000002,1498.0000000000002,1498.0000000000002,1498.0000000000002,1498.0000000000002,1498.0000000000002,1498.0000000000002,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""DeKalb County (GA) Fire Rescue""",,,,,,,,,,,,,,,,,,,,,,,,749.0,749.0,749.0,749.0,749.0,749.0,749.0,749.0,749.0,749.0,749.0,749.0,749.0,749.0,749.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""Decatur Township (IN) Fire Department""",,,,,,,,,,,,,,,,,,,,,,,,2756.0,2756.0,2756.0,2756.0,2756.0,2756.0,2756.0,2756.0,2756.0,2756.0,2756.0,2756.0,2756.0,2756.0,2756.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""Deep River (CT) Fire Department""",,,,,,,,,,,,,,,,1378.0,1378.0,1378.0,1378.0,1378.0,1378.0,1378.0,1378.0,1378.0,1378.0,1378.0,1378.0,1419.34,1419.34,1419.34,1419.34,1419.34,1419.34,1419.34,1419.34,1419.34,1419.34,1419.34,1419.34,1419.34,1419.34,1419.34,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""Deerfield Township (OH) Fire Rescue""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""Delaware (OH) Fire Department""",2792.0,2792.0,2792.0,2792.0,2792.0,2792.0,3141.0,3141.0,3141.0,3141.0,3141.0,3141.0,3141.0,3141.0,3141.0,3141.0,3141.0,3141.0,3141.0,3141.0,3141.0,3141.0,3141.0,3141.0,3141.0,3141.0,3141.0,3141.0,3141.0,3141.0,3141.0000000000005,3141.0000000000005,3141.0000000000005,3141.0000000000005,3141.0000000000005,3141.0000000000005,3141.0000000000005,3141.0000000000005,3141.0000000000005,3141.0000000000005,3141.0000000000005,3141.0000000000005,3141.0000000000005,3141.0000000000005,2792.0,2792.0,2792.0,2792.0,2792.0,3152.852272727273,3152.852272727273,2792.0,2792.0,2792.0,2792.0,2792.0,2792.0,3141.0000000000005,0.0,0.0,0.0,,,,,,,,,,2792.0,2792.0,2792.0,2792.0,2792.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""Delaware County (OH) EMS""",,,4389.0,4389.0,4389.0,4389.0,4389.0,4389.0,4389.0,4389.0,4389.0,4389.0,4389.0,4389.0,4389.0,4389.0,4389.0,4389.0,4389.0,4389.0,4389.0,4389.0,4389.0,4389.0,4389.0,4389.0,4520.67,4520.67,4520.67,4520.67,4520.67,4520.67,4520.67,4520.67,4520.67,4520.67,4520.67,4520.67,4520.67,4520.67,4520.67,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""Delhi Township (OH) Fire Department""",1295.0,1295.0,1295.0,1295.0,1295.0,1295.0,1295.0,1295.0,1295.0,1295.0,1295.0,1295.0,1295.0,1295.0,1295.0,1295.0,1295.0,1295.0,1295.0,1295.0,1295.0,1295.0,1295.0,1295.0,1295.0,1295.0,1295.0,1295.0,1295.0,1295.0,1295.0,1295.0,1295.0,1295.0,1295.0,0.0,0.0,0.0,,,,,,,1295.0,1295.0,1295.0,1295.0,1295.0,1295.0,1295.0,1295.0,1295.0,1295.0,1295.0,1295.0,1295.0,,,,,1295.0,1295.0,1295.0,1295.0,1295.0,1295.0,1295.0,1295.0,1295.0,1295.0,1295.0,1295.0,1295.0,1295.0,,,,,,1295.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""Delhi Township (OH) Police Department""",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,0.0,0.0,0.0,,,,,,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,,,,,,,,,,,,,,,,,499.0,499.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""Delray Beach (FL) Fire Rescue, City of""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5424.0,5424.0,5424.0,5424.0,5424.0,5424.0,5424.0,5424.0,5424.0,5424.0,5424.0,5424.0,5424.0,5424.0,5424.0,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""Delta County (CO) Ambulance""",,,,,,,,,,1839.9158653846155,1839.9158653846155,1839.9158653846155,1839.9158653846155,1839.9158653846155,1839.9158653846155,2508.3918479173662,2508.3918479173662,2508.3918479173662,2508.3918479173662,2508.3918479173662,2508.3918479173662,2508.3918479173662,2508.3918479173662,2591.88,2591.88,2591.88,2591.88,2591.88,2591.88,2591.88,2591.88,2591.88,2591.88,2591.88,2591.88,2591.88,2591.88,2591.88,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""Deltona (FL) Fire Rescue Department""",,,,,,,,,,,,,,,,,,669.0,669.0,669.0,669.0,669.0,669.0,669.0,3877.2547169811323,3877.2547169811323,3877.2547169811323,3877.2547169811323,3877.2547169811323,3208.254716981132,3208.254716981132,3208.254716981132,3208.254716981132,3208.254716981132,3208.254716981132,3208.254716981132,3208.254716981132,3208.254716981132,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""Des Peres (MO) Department of Public Safety, City of""",1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,2054.85,2054.85,2054.85,2054.85,2054.85,2054.85,2054.85,2054.85,2054.85,2054.85,2054.85,2054.85,2054.85,2054.85,2054.85,0.0,0.0,0.0,,,,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""Dinwiddie  County (VA)  Fire and EMS""",,,,,,,,,,,,,,,,,,,,,,,8148.0,8148.0,8148.0,8148.0,8148.0,8148.0,8148.0,8148.0,8148.0,8148.0,8148.0,8148.0,8148.0,8148.0,8148.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""District 7 (TX) Fire Rescue""",,,,,,,,,,,,,,,,,,,,,1378.0,1378.0,1378.0,1378.0,1378.0,1378.0,1378.0,1378.0,1378.0,1378.0,1378.0,1378.0,1378.0,1378.0,1378.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""Dixon (CA) Fire Department""",1199.1923076923076,1199.1923076923076,1199.1923076923076,2396.1923076923076,1197.0,1197.0,1197.0,1197.0,1197.0,1197.0,1197.0,1197.0,1197.0,1197.0,1197.0,1197.0,1197.0,1197.0,1197.0,1197.0,1197.0,1197.0,1197.0,1197.0,1197.0,1197.0,1197.0,1232.91,1232.91,1232.91,1232.91,1232.91,1232.91,1232.91,1232.91,1232.91,1232.91,1232.91,1232.91,1232.91,1232.91,1232.91,0.0,0.0,,,,,,399.0,399.0,399.0,1199.1923076923076,1199.1923076923076,1199.1923076923076,1199.1923076923076,1199.1923076923076,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""Doylestown (PA) Fire Company No. 1""",,,,,,,,,,,,,,,,,,,,,,,,,,1232.91,1232.91,1232.91,1232.91,1232.91,1232.91,1232.91,1232.91,1232.91,1232.91,1232.91,1232.91,1232.91,1232.91,1232.91,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""Doylestown (PA) Firefighters Relief Association""",1197.0,1197.0,1197.0,1197.0,1197.0,1197.0,1197.0,1197.0,1197.0,1197.0,1197.0,1197.0,1197.0,1197.0,1197.0,1197.0,1197.0,1197.0,1197.0,1197.0,1197.0,1197.0,1197.0,1197.0,1197.0,1197.0,1197.0,1197.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,1197.0,1197.0,1197.0,1197.0,1197.0,1197.0,1197.0,1197.0,1197.0,1197.0,1197.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""Dutton (MI) Fire Department""",,,,,,,,,,,,,,,,,,,,,,,,,,,,694.087609489051,694.087609489051,694.087609489051,694.087609489051,694.087609489051,694.087609489051,694.087609489051,694.087609489051,694.087609489051,694.087609489051,694.087609489051,694.087609489051,694.087609489051,694.087609489051,694.087609489051,694.087609489051,694.087609489051,,,,,,,,,,,,,,694.087609489051,694.087609489051,694.087609489051,694.087609489051,,,,,,,,,,,,,,,,,,,,,694.087609489051,694.087609489051,694.087609489051,694.087609489051,694.087609489051,694.087609489051,694.087609489051,694.087609489051,694.087609489051,694.087609489051,694.087609489051,694.087609489051,694.087609489051,694.087609489051,694.087609489051,694.087609489051,694.087609489051,694.087609489051,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""Eagle Rock-Golden-Mano (MO) Fire Department""",,,,,,,,,,,,,,,,699.0,699.0,699.0,699.0,699.0,699.0,699.0,699.0,699.0,699.0,699.0,699.0,719.97,719.97,719.97,719.97,719.97,719.97,719.97,719.97,719.97,719.97,719.97,719.97,719.97,719.97,719.97,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""East Dundee (IL) Fire District""",,,,,,,,,,,,,,,,,,,,,,,,,,1348.0,1348.0,1348.0,1348.0,1348.0,1348.0,1348.0,1348.0,1348.0,1348.0,1348.0,1348.0,1348.0,1348.0,1348.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""East Franklin Township (NJ) Fire District""",,,,,,,1677.6,1677.6,1677.6,1677.6,1677.6,1677.6,1677.6,1677.6,1677.6,1677.6,1677.6,1677.6,1677.6,1677.6,1677.6,1677.6,1677.6,1677.6,1677.6,1677.6,1677.6,1677.6,1677.6,1677.6,1677.6,1677.6,1677.6,1677.6,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""East Pembroke (NY) Volunteer Fire Dept (Genesee County)""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419.4,419.4,419.4,419.4,419.4,419.4,419.4,419.4,419.4,419.4,419.4,419.4,419.4,419.4,,,,,,,,,,,,,,419.4,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""East Peoria (IL) Fire Department""",1036.0,1036.0,1036.0,1036.0,1036.0,1036.0,1036.0,1036.0,1036.0,1036.0,1036.0,1036.0,1036.0,1036.0,1036.0,1036.0,1036.0,1036.0,1036.0,1036.0,1036.0,1036.0,1036.0,1036.0,1036.0,1036.0,1036.0,1036.0,1436.0,1436.0,1436.0,1436.0,1436.0,1436.0,1436.0,1436.0,1436.0,1436.0,1436.0,1436.0,1436.0,1436.0,1436.0,0.0,1036.0,1036.0,1036.0,1036.0,1036.0,1036.0,1036.0,1036.0,1036.0,1036.0,1036.0,1036.0,1036.0,0.0,0.0,,,,,,,,,,1036.0,1036.0,1036.0,1036.0,1036.0,1036.0,1036.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""East St. Charles (LA) Volunteer Fire Department""",,,,,,,,,,,,,,,,,,,,,,,,,,749.0000000000001,749.0000000000001,749.0000000000001,749.0000000000001,749.0000000000001,749.0000000000001,749.0000000000001,749.0000000000001,749.0000000000001,749.0000000000001,749.0000000000001,749.0000000000001,749.0000000000001,749.0000000000001,749.0000000000001,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""Eastside (WA) Fire & Rescue""",,,,,,,,,,,,,,,8697.0,8697.0,8697.0,8697.0,8697.0,11420.252788104088,11420.252788104088,11420.252788104088,11420.252788104088,11420.252788104088,11420.252788104088,11420.252788104088,14548.588015376818,14548.588015376818,11825.335227272728,11825.335227272728,11825.335227272728,11825.335227272728,11825.335227272728,11825.335227272728,11825.335227272728,11825.335227272728,11825.335227272728,11825.335227272728,11825.335227272728,11825.335227272728,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""Eaton (OH) Fire and EMS, City of""",698.0,698.0,698.0,698.0,698.0,698.0,698.0,698.0,698.0,698.0,698.0,698.0,698.0,698.0,698.0,698.0,698.0,698.0,698.0,698.0,698.0,698.0,698.0,698.0,698.0,698.0,698.0,698.0,718.94,718.94,718.94,718.94,718.94,718.94,718.94,718.94,718.94,718.94,718.94,718.94,718.94,718.94,718.94,0.0,698.0,698.0,698.0,698.0,698.0,698.0,698.0,698.0,698.0,698.0,698.0,698.0,698.0,0.0,0.0,,,,,,,,,,698.0,698.0,698.0,698.0,698.0,698.0,698.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""Eaton Township (OH) Fire Department""",499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,,,,,,,,499.0,499.0,499.0,499.0,499.0,499.0,499.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""Eden Prairie (MN) Facilities Division""",698.0,698.0,698.0,698.0,698.0,698.0,698.0,698.0,698.0,698.0,698.0,698.0,698.0,698.0,698.0,698.0,698.0,698.0,698.0,698.0,698.0,698.0,698.0,698.0,718.94,718.94,718.94,718.94,718.94,718.94,718.94,718.94,718.94,718.94,718.94,718.94,718.94,718.94,718.94,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""Eden Prairie (MN) Fire Department""",1749.793956043956,1749.793956043956,1749.793956043956,1749.793956043956,1749.793956043956,1749.793956043956,1749.793956043956,1745.0,1745.0,1745.0,1745.0,1745.0,1745.0,1745.0,1745.0,1745.0,1745.0,1745.0,1745.0,1745.0,1745.0,1745.0,1745.0,1745.0,1745.0,1745.0,1745.0,1745.0,1745.0,1745.0,1745.0,1745.0,1745.0,1745.0,0.0,0.0,0.0,,,,,,,,2094.0,2094.0,2094.0,2094.0,2094.0,2094.0,2094.0,2094.0,2094.0,1749.793956043956,1749.793956043956,1749.793956043956,1749.793956043956,,,,,1396.0,1396.0,1396.0,1396.0,1396.0,1396.0,1743.8435294117646,1743.8435294117646,1743.8435294117646,1743.8435294117646,1743.8435294117646,2094.0,2094.0,2094.0,,,,,,1396.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""Edge Hill (PA) Fire Company""",154.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0,410.97,410.97,410.97,410.97,410.97,410.97,410.97,410.97,410.97,410.97,410.97,410.97,410.97,410.97,410.97,0.0,0.0,0.0,,,,154.0,154.0,154.0,154.0,154.0,154.0,154.0,154.0,154.0,154.0,154.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""Edgewater (FL) Fire Department""",,,,,,,,,,,,,,,,,,,,,,,,1498.0,1498.0,1498.0,1498.0,1498.0,1498.0,1498.0,1498.0,1498.0,1498.0,1498.0,1498.0,1498.0,1498.0,1498.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""Eglin Air Force Base (FL) Fire & Emergency Services""",,,,,,,,,,,,,,,,,,,,,,,,,,,,8239.0,8239.0,8239.0,8239.0,8239.0,8239.0,8239.0,8239.0,8239.0,8239.0,8239.0,8239.0,8239.0,8239.0,8239.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""Elderville Lakeport (TX)  VFD, Inc.""",359.0,359.0,359.0,359.0,359.0,359.0,359.0,359.0,359.0,1795.0,1795.0,1795.0,1436.0,1436.0,1436.0,1436.0,1436.0,1436.0,1436.0,1436.0,1436.0,1436.0,1436.0,1436.0,1436.0,1436.0,1436.0,1436.0,1436.0,1436.0,1436.0,1436.0,1436.0,1436.0,1436.0,1436.0,0.0,0.0,0.0,,,,,,1077.0,1077.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1077.0,1077.0,1077.0,1077.0,1077.0,1077.0,1077.0,1077.0,1077.0,1077.0,1077.0,1077.0,1077.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""Elizabeth Avenue (NJ) Fire Company""",349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,0.0,0.0,0.0,,,,,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,,,,,,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0,349.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""Elk Grove Village (IL) Fire Department""",,,,,,,,,,,,,,,,2756.0,2756.0,2756.0,2756.0,2756.0,2756.0,2756.0,2756.0,2756.0,2756.0,2756.0,2756.0,2838.68,2838.68,2838.68,2838.68,2838.68,2838.68,2838.68,2838.68,2838.68,2838.68,2838.68,2838.68,2838.68,2838.68,2838.68,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""Elon (NC) Fire Rescue Inc.""",,,,,,,,,,,,,,,958.8,958.8,958.8,958.8,958.8,958.8,958.8,958.8,958.8,958.8,958.8,958.8,987.56,987.56,987.56,987.56,987.56,987.56,987.56,987.56,987.56,987.56,987.56,987.56,987.56,987.56,987.56,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""Elyria (OH) Police Department, City of""",,,,,,,,,,,,,,,,,,,,549.0,549.0,549.0,549.0,549.0,549.0,549.0,549.0,549.0,549.0,549.0,549.0,549.0,549.0,549.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""Elyria Township (OH) Fire Department""",838.8,838.8,838.8,838.8,838.8,838.8,838.8,838.8,838.8,838.8,838.8,838.8,838.8,838.8,838.8,838.8,838.8,838.8,838.8,838.8,838.8,838.8,838.8,838.8,838.8,838.8,838.8,838.8,838.8,838.8,838.8,838.8,838.8,838.8,838.8,838.8,0.0,0.0,0.0,,,,,,,,,,,,,,,,838.8,838.8,838.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""Emmett Township (MI) Fire Department Public & Safety""",0.0,0.0,0.0,0.0,0.0,0.0,0.0,798.0,798.0,798.0,798.0,798.0,798.0,798.0,798.0,798.0,798.0,798.0,798.0,798.0,798.0,798.0,798.0,798.0,798.0,798.0,798.0,798.0,798.0,798.0,798.0,798.0,798.0,798.0,0.0,0.0,0.0,,,,,,,,598.0,598.0,598.0,598.0,598.0,598.0,598.0,598.0,598.0,598.0,598.0,0.0,0.0,,,,,,,,,,,,,,,598.0,598.0,598.0,598.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""Englewood (OH) Fire Department""",798.0,798.0,798.0,798.0,798.0,798.0,798.0,798.0,798.0,798.0,798.0,798.0,798.0,798.0,798.0,798.0,798.0,798.0,798.0,798.0,798.0,798.0,798.0,798.0,821.94,821.94,821.94,821.94,821.94,821.94,821.94,821.94,821.94,821.94,821.94,821.94,821.94,821.94,821.94,0.0,0.0,0.0,,,,798.0,798.0,798.0,798.0,798.0,798.0,798.0,798.0,798.0,798.0,798.0,798.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""Erie (PA) Fire Department""",,,,,,,,,,,,,,,,,,,,,,4074.0,4074.0,4074.0,4074.0,4074.0,4074.0,4074.0,4074.0,4074.0,4074.0,4074.0,4074.0,4074.0,4074.0,4074.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""Erlanger (KY) Fire EMS""",518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,0.0,0.0,0.0,,,,,,,,,,,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,,,,,,,,,,,,518.0,518.0,518.0,518.0,518.0,518.0,518.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
